-120.348	35.769	1.486 1.12	0.217202421028	-0.00211164092945	-120.350007429	35.7676561132
-120.80117	36.24283	6.884 2.5	0.81594917948	-0.0222780275155	-120.822390804	36.2285704495
-120.48067	35.80367	2.886 0.25	0.312478377952	0.0587740717945	-120.424807361	35.8411228974
-120.36584	35.80783	1.066 1.26	0.25636254012	-0.0156644254769	-120.38073479	35.7978578803
-120.46917	35.806	2.996 0.25	0.308328793461	0.0501024764007	-120.421546692	35.8379241405
-120.4685	35.79817	2.496 0.52	0.301948926827	0.0546742941688	-120.416534019	35.8330059722
-120.47234	35.796	4.496 0.25	0.302261988427	0.0584573645595	-120.416779978	35.8332473128
-120.4635	35.79733	4.746 0.52	0.298716948142	0.052084609371	-120.413994885	35.8305143963
-120.46083	35.803	3.616 0.52	0.301706182488	0.0468022869267	-120.416343307	35.8328188392
-120.45883	35.80117	4.316 0.52	0.299262200959	0.0467185121306	-120.41442324	35.8309347428
-120.44933	35.81167	2.916 1.89	0.302444493685	0.0340898904909	-120.416923365	35.8333880066
-120.4875	35.831	4.106 0.25	0.337065808625	0.045618804694	-120.444133121	35.8600746048
-120.4845	35.83383	2.776 0.25	0.337695670892	0.0419407940791	-120.444628316	35.8605600547
-120.479	35.831	0.026 0.77	0.332672740473	0.0403092204052	-120.440679485	35.8566887057
-120.48683	35.83183	0.616 0.92	0.337358986239	0.0446711703889	-120.444363615	35.860300564
-120.40733	35.8625	3.886 2.11	0.31993518048	-0.0245367538088	-120.430667444	35.8468708415
-120.57684	35.99217	1.959 1.38	0.507345766373	-0.00145834377782	-120.578227603	35.9912392564
-120.5575	35.99117	4.503 1.68	0.496590238	-0.0128679802657	-120.569744511	35.9829588162
-120.5755	36.03883	6.973 1.72	0.542575856332	-0.0320715969626	-120.606026726	36.0183579288
-120.397	35.85583	5.056 0.73	0.309460992696	-0.0267438899827	-120.422436327	35.8387969186
-120.59233	35.99683	1.393 1.7	0.518932287641	0.00521495102429	-120.587368107	36.0001587911
-120.86433	36.26817	4.677 2.55	0.8680230454	0.000622654120964	-120.863736913	36.2685688016
-120.59783	36.00483	-0.426 2.23	0.527930607867	0.00353307743723	-120.594468229	36.0070853987
-120.586	36.00867	2.429 2.92	0.524777733259	-0.00628461296102	-120.591980312	36.0046584683
-120.58383	36.0035	6.563 2.96	0.519677382946	-0.00433605802496	-120.587955977	36.0007323566
-120.547	36.02133	2.024 1.86	0.514394695203	-0.0386512130409	-120.583788194	35.9966657447
-120.57083	36.00733	7.106 2.83	0.515914111717	-0.0148766194418	-120.584986896	35.997835406
-120.81384	36.2145	1.089 3.14	0.800723503729	0.00370706705985	-120.810309768	36.2168728
-120.60683	36.031	6.556 2.37	0.552720791134	-0.00757128263458	-120.61403537	36.0261658918
-120.78117	36.16767	1.841 3.06	0.74786550003	0.0134161920814	-120.768396832	36.1762534027
-120.91734	36.34167	0.618 3.13	0.951826143685	-0.0136689947897	-120.930364703	36.332908706
-120.35167	35.79984	8.883 3	0.242885265783	-0.0194425601434	-120.370157083	35.7874645781
-120.84783	36.2725	4.908 3.44	0.862829108039	-0.0123672776804	-120.85961108	36.2645799358
-120.8505	36.27217	4.568 2.57	0.863954097908	-0.0105026200864	-120.860504686	36.2654439232
-120.6445	36.064	2.691 2.87	0.597565605855	-0.00520699194769	-120.649455925	36.0606739391
-120.58383	36.00317	2.708 1.64	0.519423344607	-0.00412542915125	-120.587755543	36.0005368012
-120.6625	36.0865	3.618 2.3	0.624169929529	-0.00838753329244	-120.67048396	36.0811410165
-120.586	36.01067	5.418 2.04	0.526317331157	-0.00756118585336	-120.593195182	36.0058435827
-120.59617	36.00233	1.977 1.41	0.525149014454	0.00409533892308	-120.59227328	36.0049442653
-120.5885	35.99583	0.938 1.32	0.516184564567	0.00346800190313	-120.585200266	35.9980436019
-120.3985	35.8215	6.617 0.75	0.283765972562	-0.00394490841599	-120.40225105	35.8189877931
-120.88817	36.31717	8.008 2.55	0.917958482663	-0.0160108526148	-120.903424927	36.3069112303
-120.9025	36.33233	4.448 2.37	0.936995226409	-0.0168603567341	-120.91856535	36.3215249493
-120.47916	35.9405	5.933 1.11	0.417124880807	-0.02939087817	-120.507123773	35.9217617387
-120.6015	36.01217	2.808 1.61	0.535475522706	0.00113235479417	-120.600422503	36.0128929005
-120.85917	36.3015	7.788 2.48	0.890956005316	-0.0239185127718	-120.881958879	36.2861792752
-120.803	36.23367	7.868 2.56	0.809855474409	-0.0152815295133	-120.81755523	36.2238888966
-120.62	36.04283	4.608 4.15	0.568625294249	-0.00692850851702	-120.626593946	36.0384055856
-120.56567	36.016	7.818 2.05	0.519925711388	-0.0236229041085	-120.588151907	36.0009235162
-120.6475	36.04533	2.224 1.92	0.584750031308	0.00858475766259	-120.639330409	36.0508134285
-120.769	36.1855	5.2 2.07	0.755283877375	-0.00554114288128	-120.774276496	36.1819550292
-120.564	36.0005	5.418 1.86	0.507129632979	-0.0147721768582	-120.578057117	35.991072866
-120.58633	35.991	1.178 1.45	0.511345812697	0.00519944933932	-120.58138297	35.9943186501
-120.531	35.94584	6.635 2.83	0.448000284074	-0.000465524532478	-120.531442859	35.9455430633
-120.475	35.93483	11.385 1.48	0.410609122052	-0.0283718783308	-120.50199349	35.916742445
-120.75066	36.1905	10.033 3.03	0.749658953037	-0.020117050198	-120.76981821	36.1776318436
-120.83	36.25117	7.268 2.79	0.837239540438	-0.00975322131495	-120.839290015	36.2449254649
-120.87634	36.19667	13.168 2.58	0.819321447261	0.0538603680607	-120.825067068	36.231161146
-120.78883	36.22667	6.02 3.19	0.797161807733	-0.0195851039852	-120.807484209	36.2141362292
-120.55833	36.0055	5.678 1.97	0.508052551047	-0.0214944048786	-120.57878512	35.9917833732
-120.60567	36.04567	8.638 1.32	0.56341293144	-0.0176592403914	-120.62247771	36.0343944304
-120.65867	36.1305	14.718 2.28	0.656042720512	-0.0388785135243	-120.695690606	36.10565636
-120.41333	35.8635	3.446 1.89	0.323803070544	-0.0214249155336	-120.43370744	35.849852224
-120.59866	36.00783	3.325 1.47	0.530668393831	0.00213474037064	-120.596628726	36.0091927722
-120.61017	36.04984	10.468 2.33	0.5689453471	-0.017521325118	-120.626846707	36.0386518766
-120.59866	36.0415	5.735 1.42	0.556584733204	-0.019359730467	-120.617086072	36.029139602
-120.96233	36.3985	-0.433 2.57	1.01866543867	-0.0222996652492	-120.98358431	36.3841980891
-120.73033	36.14517	3.547 2.47	0.704314191501	-0.00374563531124	-120.733896142	36.1427748851
-120.55983	35.99383	4.665 2.22	0.499841262777	-0.0131136944166	-120.572308469	35.9854617703
-120.932	36.36167	5.407 2.92	0.974745457183	-0.0174256119648	-120.948605901	36.3504985854
-120.611	36.02617	2.365 1.41	0.551156540552	-0.00189193840921	-120.612800412	36.0249620143
-120.53333	35.996	11.265 2.03	0.487833885341	-0.0310083771854	-120.562839523	35.9762170557
-120.56384	36.0265	8.305 2.01	0.527065581441	-0.0314627363514	-120.593785626	36.0064195483
